60	147	181	39	0
1421	3601	3035	588	5
210	1534	2024	480	5
67	582	1307	33	618
102	60	45	10	8
110	62	50	15	10
120	65	56	18	12
130	68	60	20	15
22	12	13	4	8
70	20	290	105	1
85	98	116	40	0
115	110	155	55	0
80	30	90	60	0
130	201	230	93	0
190	10	40	20	3
110	20	50	40	2
330	4	48	9	220
72	25	72	55	0
80	20	75	58	0
40	45	131	60	0
24	24	79	26	0
22	24	75	24	0
98	1075	1238	220	1
94	1058	1225	212	1
95	1060	1228	210	1
79	64	65	21	6
60	140	230	125	0
50	131	241	138	0
132	143	450	65	598
85	136	414	50	13
45	50	105	20	40
140	5	12	3	4
80	125	197	125	0
47	14	52	53	0
50	15	55	56	0
105	1	8	2	2
110	2	10	3	2
98	2	1	1	2
289	26	17	1	28
2510	340	333	30	942
30	10	54	8	0
35	12	62	10	0
43	15	70	14	0
1621	2103	2537	814	0
529	1295	2159	714	0
190	2	12	1	24
30	23	64	9	0
9	7	24	4	2
11	8	29	5	3
15	6	24	4	3
18	6	24	4	4
17	7	24	4	5
16	7	25	5	5
22	48	71	20	0
290	10	135	6	23
2411	1464	1595	6506	2
660	7718	2996	2600	1
54	93	198	56	0
63	40	52	18	0
65	35	55	15	0
36	28	60	30	0
50	125	12	72	0
52	126	12	70	0
55	130	15	75	0
56	134	18	77	0
35	137	20	80	0
50	12	22	2	9
54	13	21	2	9
51	55	170	18	5
56	62	238	26	5
105	10	51	28	0
12	29	53	22	0
10	21	51	15	0
4	19	11	20	2
5	13	8	14	2
8	10	20	8	2
10	32	16	45	13
16	26	15	33	20
12	21	12	12	16
12	21	13	12	23
8	15	9	14	11
9	12	7	11	11
5	8	6	9	8
5	8	5	8	8
4	5	3	4	4
4	4	3	2	3
4	4	3	3	3
166	97	80	60	59
132	68	59	37	47
102	48	22	20	16
63	140	190	110	1
504	149	183	58	160
81	12	10	12	2
60	15	11	15	3
95	214	171	65	0
35	41	99	12	0
27	25	119	14	2
240	221	490	65	6
253	210	497	69	6
130	133	236	66	1
120	122	230	56	0
94	115	211	30	0
121	81	105	16	48
30	124	12	25	0
32	127	10	28	0
30	35	80	21	0
180	195	360	25	3
182	197	368	28	3
80	90	190	130	0
110	10	0	2	5
522	71	135	8	38
449	70	133	5	36
150	10	5	2	6
290	20	50	10	60
810	161	128	3	1086
3	36	160	26	0
9	11	89	4	0
10	12	123	5	0
4	8	74	4	0
30	140	39	26	0
45	136	84	17	0
45	30	53	20	0
160	2	1	1	2
90	10	10	9	3
65	5	12	8	2
25	27	55	6	0
11190	122	37	25	0
11270	126	40	28	0
11250	128	42	26	0
11240	126	40	25	0
11210	127	42	23	0
11190	130	43	24	0
11170	132	46	26	0
11121	136	49	28	0
11210	130	36	26	0
11280	125	35	25	0
11350	123	33	24	0
11355	121	32	25	0
11365	123	25	20	0
11370	125	16	15	0
11375	127	18	15	0
11370	130	20	17	0
11372	128	20	18	0
11370	130	18	15	0
11372	132	20	18	0
11380	135	21	20	0
11390	137	20	20	0
11402	140	22	20	0
11408	142	23	22	0
11420	142	22	23	0
11415	140	22	22	0
11430	140	23	23	0
11442	146	25	26	0
11450	150	28	29	0
11455	152	30	32	0
11460	157	33	35	0
11468	160	35	38	0
11470	162	37	40	0
11475	165	40	42	0
11490	168	36	35	0
11492	162	33	32	0
11495	160	32	33	0
11498	162	33	32	0
11504	160	32	33	0
11502	162	34	32	0
11519	160	37	35	0
11525	160	38	35	0
11535	165	40	38	0
11550	167	40	33	0
11560	170	41	35	0
11548	168	40	33	0
11545	170	42	37	0
11550	172	44	40	0
11548	170	45	40	0
11540	167	47	42	0
11544	190	80	60	0
11542	170	50	45	0
11580	122	25	24	0
11582	124	20	27	0
11585	125	20	28	0
11580	128	23	30	0
6	155	28	446	0
1020	4719	4767	1910	0
1020	3857	6659	3197	2
1010	2869	3922	1848	0
340	1100	1853	253	28
440	1380	2320	280	38
550	1650	2680	320	45
560	1670	2500	294	48
420	2390	3020	510	2
410	2370	3062	428	1
416	2330	3080	408	1
337	2745	3655	475	1
55	90	90	80	1
10	71	313	72	0
110	62	72	8	5
13	32	31	4	2
6	95	250	22	1
8	110	360	45	1
9	118	415	45	5
4	9	77	11	2
133	218	1110	171	39
65	133	604	166	0
121	98	115	30	0
98	110	269	105	0
90	150	140	190	0
192	62	68	9	366
57	231	242	70	0
36	247	240	87	0
23	267	389	52	0
16	103	98	196	0
101	271	516	74	19
47	60	63	25	4
8	8	14	2	14
125	127	174	29	152
20	226	347	46	3
145	132	167	25	175
105	41	38	5	188
40	157	234	29	1
167	122	171	25	227
41	78	159	25	237
29	244	358	43	2
26	258	389	45	3
21	17	18	1	82
29	239	348	40	12
